detected_arch_length,simulated_arch_length,arch_length_discrepancy,label,num_incisors,num_canines,num_premolars,num_molars,avg_confidence_incisor,avg_confidence_canine,avg_confidence_premolar,avg_confidence_molar,detected_arch_length_outliers_flg
2068.614113,1969.876739,98.73737452,basic,4,2,4,4,0.899493739,0.897528857,0.9023302346,0.919243902,False
2090.176036,1959.641137,130.5348992,pro,4,2,4,4,0.8878515065,0.9010139704,0.8980583698,0.9156135321,False
2105.804739,1887.841229,217.9635102,regrettable,4,2,4,4,0.888665095,0.8853677511,0.895744741,0.9199681282,False
2032.678125,1966.123586,66.55453875,basic,4,2,4,4,0.8878253847,0.889431864,0.8938231617,0.9049868286,False
1886.756877,1799.68686,87.07001712,pro,4,2,4,4,0.8835592866,0.8917638958,0.900842309,0.9141936004,False
1880.254421,1802.913334,77.34108693,basic,4,2,4,4,0.8997322619,0.9030980468,0.9076933563,0.9115401953,False
1922.682485,1881.065748,41.61673654,invisalign,4,2,4,4,0.8918800801,0.8987817764,0.9048833251,0.9068232477,False
1925.200595,1813.146624,112.0539711,invisalign,4,2,4,4,0.8925679624,0.8884718418,0.8920877129,0.9016296566,False
1988.106189,1956.060196,32.04599256,basic,4,2,4,4,0.8924173713,0.8933009803,0.8947639167,0.9136174172,False
2034.911246,1928.160289,106.7509571,basic,4,2,4,4,0.8941318095,0.8929305375,0.8908116966,0.9114241153,False
1955.60588,1829.766488,125.8393913,basic,4,2,4,4,0.9003705978,0.8962650299,0.8953499794,0.9096440077,False
2072.360311,1938.430016,133.9302958,invisalign,4,2,4,4,0.8963735402,0.8983227611,0.9056084007,0.9184229672,False
1924.351239,1869.343563,55.00767637,basic,4,2,4,4,0.8933043778,0.90121755,0.8920451254,0.9048770368,False
1987.038745,1932.792502,54.24624293,basic,4,2,4,4,0.891391322,0.8959458172,0.890195623,0.8932179213,False
1838.303692,1710.228655,128.0750369,regrettable,4,2,5,4,0.8959966153,0.8949082196,0.8343399405,0.8538439125,False
2001.131554,1931.714225,69.41732857,basic,4,2,4,4,0.8940621763,0.9011538327,0.8871110082,0.7486648709,False
2028.643499,1995.504829,33.13866999,invisalign,4,2,4,4,0.8820536733,0.8990791738,0.8990346491,0.9005760998,False
2051.499807,1835.85092,215.648887,invisalign,3,2,4,4,0.8892944654,0.8837549388,0.8889903724,0.905412361,False
1962.749227,1868.384539,94.36468786,basic,4,2,4,4,0.894457072,0.8999815583,0.8945013583,0.9097958952,False
2211.377426,2123.977764,87.39966197,basic,4,2,2,6,0.8943457603,0.899623394,0.9095014334,0.9019004802,False
2004.201312,1962.910244,41.29106805,invisalign,4,2,4,4,0.8949415237,0.8955549896,0.8992456943,0.9031149149,False
2036.711228,2007.019804,29.69142334,basic,4,2,4,5,0.8890154213,0.8878597319,0.8987649381,0.9018834352,False
1806.276675,1697.750558,108.5261164,basic,4,2,4,4,0.8925124705,0.8958204091,0.8940907419,0.9099651724,False
1975.533,1930.124098,45.40890171,basic,4,2,4,4,0.9008005261,0.9023318589,0.8948332369,0.9041341245,False
1959.51976,1859.857319,99.66244145,basic,4,2,4,3,0.8856561482,0.9044391513,0.8808365911,0.9086904923,False
2030.946174,1932.176734,98.76944007,pro,4,2,4,4,0.8976973742,0.8960897326,0.8894876391,0.9066131711,False
2010.475955,1971.49192,38.98403492,pro,4,2,4,4,0.8831420392,0.8915506601,0.9003341943,0.9113741815,False
1941.859378,1889.571628,52.28775034,basic,4,2,4,4,0.8909962326,0.8893490136,0.9027408808,0.8966484517,False
2070.927443,1963.426829,107.5006141,invisalign,4,2,4,4,0.8935721219,0.8924920261,0.8918740153,0.9085359424,False
1902.23323,1787.850185,114.3830455,basic,4,2,4,4,0.8922789842,0.8956038356,0.9100732505,0.9040367603,False
1884.896118,1793.41996,91.47615784,basic,5,2,4,4,0.8398002625,0.8896564543,0.8885438889,0.9162283689,False
1788.027978,1692.135108,95.89287006,pro,4,2,4,4,0.8936591595,0.8817917109,0.8748715371,0.9046789259,False
2016.427751,1874.460762,141.9669893,invisalign,4,2,4,4,0.884317413,0.8812283874,0.8850631714,0.9042345434,False
1937.366677,1867.927141,69.43953653,basic,4,2,4,4,0.8973231763,0.8918361962,0.9013109058,0.9145598114,False
1767.548982,1750.494762,17.05421989,basic,4,2,4,4,0.8916989863,0.8921498656,0.8992526829,0.9158608764,False
2076.014684,1994.49455,81.52013362,basic,4,2,4,4,0.8928781152,0.9023663998,0.8960586935,0.901013732,False
1723.589825,1670.892961,52.69686396,basic,4,2,2,4,0.8925159276,0.8945802748,0.9061068892,0.9106707871,False
2006.118309,1899.384291,106.7340179,basic,4,2,4,4,0.8876312524,0.8858691454,0.8969221562,0.9110807478,False
1830.980862,1808.81919,22.16167129,basic,4,2,4,4,0.8857118934,0.8648657203,0.8980077207,0.9179260135,False
1925.750244,1873.405765,52.3444794,basic,4,2,4,4,0.8953241706,0.8914853036,0.8922112137,0.9070931673,False
1859.008994,1817.175611,41.8333832,basic,4,2,2,4,0.8924136609,0.8997056186,0.9141572118,0.9108295739,False
1974.24424,1758.357698,215.8865422,basic,4,2,4,5,0.8921594918,0.896992892,0.8896850199,0.9146516323,False
2136.84653,2032.715733,104.1307963,basic,4,2,4,4,0.9013902396,0.8831548095,0.8887359202,0.9082454145,False
1744.906841,1665.807185,79.09965652,basic,4,2,4,2,0.8831709623,0.8938151896,0.8968840986,0.910017848,False
2151.025063,2037.122629,113.9024336,invisalign,4,2,4,5,0.892967388,0.8898541331,0.8960569948,0.8634557605,False
2268.278631,2172.527757,95.75087447,basic,4,2,4,6,0.8947820365,0.8934149146,0.8954992145,0.9000257154,False
1995.87757,1902.182965,93.69460492,pro,4,2,4,4,0.8935617059,0.902202636,0.897613287,0.8954112977,False
1968.605318,1889.888067,78.71725159,basic,4,2,4,4,0.8998627514,0.8942673802,0.8982611746,0.9003353864,False
2164.905003,2071.172906,93.73209734,basic,4,2,4,6,0.9010664821,0.894064635,0.8947811723,0.8886880974,False
1903.900328,1820.474251,83.42607718,basic,4,2,4,4,0.8969005942,0.8928400576,0.907639578,0.9068101197,False
1956.100957,1899.101762,56.99919447,basic,4,2,4,4,0.892174989,0.8938108087,0.9030763507,0.9010886103,False
2152.656754,2044.576526,108.0802276,basic,4,2,4,6,0.8958740532,0.8858523965,0.9015177935,0.9024524987,False
2034.76986,1959.359436,75.41042419,basic,4,2,4,4,0.8886315823,0.8978558481,0.8952976912,0.903097719,False
1939.889532,1937.490643,2.398888456,basic,4,2,4,4,0.8936162293,0.9011465609,0.9100733697,0.9149007201,False
2037.181445,1913.742049,123.4393956,basic,4,2,4,4,0.8864424825,0.8972036839,0.8947132677,0.9080048501,False
1699.212173,1635.167705,64.04446867,basic,4,2,4,4,0.8907867074,0.8983108103,0.8973238468,0.9110745341,False
1975.616337,1914.075924,61.54041305,pro,4,2,4,4,0.8954255879,0.8965169191,0.8934306949,0.9053318202,False
1604.89961,1558.235717,46.66389318,basic,4,2,4,4,0.8931023479,0.8860628605,0.8938155919,0.9141335636,False
1922.433595,1833.860296,88.57329947,invisalign,4,2,4,4,0.8843284696,0.8894886971,0.8924971968,0.9060461372,False
2038.537294,1940.585336,97.95195809,basic,4,2,4,4,0.8836193085,0.8994981945,0.9015800357,0.9092506468,False
1998.682037,1902.634172,96.04786539,basic,4,2,4,4,0.8926456124,0.8923683763,0.8999901414,0.9111618847,False
2037.754524,1978.415814,59.33870992,basic,4,2,4,4,0.8955092877,0.8935114443,0.8924670368,0.9014011472,False
2209.747734,2045.736985,164.0107485,basic,4,2,4,5,0.8947381228,0.8965981901,0.8954713196,0.8991591334,False
1945.653125,1683.603077,262.0500474,basic,4,2,4,5,0.8874180317,0.8992399573,0.8922832161,0.9081273079,False
2109.90186,2001.03671,108.8651506,basic,4,2,4,5,0.8913968503,0.8873097897,0.8948889971,0.9022856593,False
1800.960164,1745.517665,55.44249867,regrettable,4,2,5,4,0.8885037303,0.907795608,0.8535780787,0.864726007,False
1914.043781,1851.826813,62.21696821,basic,4,2,4,4,0.8916050196,0.9011060297,0.9009131789,0.904288888,False
1879.885143,1775.038402,104.8467407,invisalign,4,2,4,4,0.8953451216,0.8976990581,0.89661403,0.91145055,False
1850.434431,1766.820273,83.61415812,basic,4,2,4,4,0.8920182288,0.9020723403,0.8987472355,0.9146762788,False
1858.530165,1737.511617,121.0185481,invisalign,4,2,4,4,0.9006272703,0.8915451467,0.8988199234,0.9107274413,False
2001.872554,1857.170645,144.7019091,basic,4,2,4,4,0.891680643,0.8942968845,0.8998331577,0.9091176093,False
1942.63801,1905.271034,37.36697603,basic,4,2,4,4,0.8906057626,0.893902123,0.8961793631,0.9087563455,False
1827.63243,1751.704293,75.92813731,pro,4,2,3,3,0.8921791911,0.9090876877,0.887800475,0.9072015285,False
1936.11788,1833.201638,102.9162425,basic,4,2,3,5,0.8925213218,0.9002064764,0.7921729883,0.8695910454,False
1942.563646,1873.149389,69.41425703,basic,4,2,4,4,0.8927079737,0.8928344846,0.8952320665,0.9079855531,False
1977.504774,1965.546234,11.95853994,basic,4,2,4,4,0.8897140622,0.8979165554,0.9063331336,0.9085351527,False
2093.382938,2026.389537,66.99340124,pro,4,2,4,5,0.8904793113,0.9061282873,0.903831929,0.9063968778,False
1953.234749,1911.728787,41.50596225,pro,4,2,4,4,0.8914326578,0.9037822485,0.9014270902,0.8970557004,False
2124.219492,1932.983595,191.2358967,invisalign,4,2,4,4,0.8948377818,0.8865740001,0.8933880031,0.9153086841,False
2135.819855,1975.940512,159.8793434,regrettable,4,2,4,4,0.895980984,0.8826661706,0.8911235929,0.8977501243,False
1908.749755,1794.246454,114.5033009,basic,4,2,4,4,0.8910260499,0.8989289701,0.9027018845,0.9129824489,False
2001.476449,1938.811552,62.66489682,pro,4,2,4,4,0.8987598866,0.8887401819,0.8951508999,0.9097861052,False
1940.166759,1851.822711,88.34404842,basic,4,2,4,5,0.8973025531,0.8981471658,0.8984311521,0.9177657366,False
1952.660739,1831.860792,120.7999469,basic,4,2,4,4,0.8955364823,0.8945536017,0.8952192515,0.9019741416,False
1944.191682,1974.286789,-30.09510654,basic,4,2,4,5,0.8876837343,0.8978151977,0.8953770697,0.9068325758,False
2142.786044,2041.054712,101.7313317,basic,3,2,4,6,0.8943635821,0.8031906784,0.8596498966,0.9025492469,False
2000.186351,1667.743211,332.4431399,regrettable,4,2,4,5,0.8905775249,0.884416759,0.8986509889,0.9123714328,False
2246.899146,2103.803384,143.0957616,basic,4,2,4,6,0.89987427,0.8927445114,0.887205407,0.8052652429,False
2189.917191,1957.917878,231.9993128,basic,4,2,4,6,0.8834897131,0.8848256767,0.8836195618,0.8645506104,False
1967.982519,1866.836578,101.1459416,basic,4,2,4,4,0.8886843175,0.9054867327,0.897069484,0.8999453485,False
1906.737263,1817.560112,89.1771511,basic,4,2,4,4,0.8942436576,0.894220382,0.886298418,0.9066076726,False
2114.929201,1960.306088,154.6231122,basic,4,2,4,4,0.8898662478,0.9056655169,0.9000905752,0.9130598903,False
1892.281555,1805.20976,87.07179513,basic,4,2,4,4,0.8970447332,0.8971422315,0.8945020586,0.9002003223,False
2095.780831,1999.68246,96.09837089,regrettable,4,2,4,6,0.8840207458,0.8969440758,0.9000268281,0.8930998445,False
2095.672578,1796.885889,298.786689,regrettable,4,2,4,4,0.8921885341,0.90589872,0.8953520209,0.914802745,False
2311.076021,2098.401259,212.6747616,basic,5,2,4,6,0.8183184624,0.8626532853,0.895303607,0.9064821204,False
1988.823593,1888.900758,99.92283508,basic,4,2,4,4,0.8966275603,0.8996702433,0.9098765552,0.9046142995,False
2018.395798,1920.446067,97.94973077,basic,4,2,4,4,0.8961060941,0.8975278139,0.8990369737,0.9097749293,False
1857.577154,1693.584636,163.9925178,pro,4,2,4,4,0.8494395316,0.8944779932,0.8932213187,0.9100122899,False
1911.629948,1831.156709,80.47323927,regrettable,4,2,3,4,0.8985545039,0.9047900438,0.9115399718,0.9031682909,False
1892.364243,1782.817765,109.5464784,regrettable,4,2,4,4,0.8708805442,0.7774740458,0.7763616741,0.9031296521,False
2322.923187,2157.911648,165.0115384,invisalign,4,2,4,6,0.8970299214,0.8979702592,0.9003001153,0.9048807919,False
2131.948735,2064.927037,67.02169829,basic,4,2,4,4,0.8941072822,0.894205451,0.9039474279,0.9016765356,False
2083.893332,2008.196472,75.69685988,basic,4,2,4,4,0.8946872652,0.9015055597,0.8934573084,0.9164964259,False
2102.47388,2016.80111,85.6727692,regrettable,4,2,4,5,0.8891089708,0.8920402229,0.9048084021,0.8985112906,False
2258.984692,2160.483313,98.50137915,basic,4,2,4,6,0.8902851939,0.8979220092,0.8929232955,0.8832926452,False
2028.305912,2004.192832,24.11307978,basic,4,2,4,4,0.8951727599,0.8936127126,0.8957007825,0.9081360698,False
2070.859322,1849.149756,221.7095656,basic,4,2,5,4,0.8945495039,0.8912428916,0.7990989149,0.8760772794,False
1992.134933,1961.893141,30.24179236,basic,4,2,3,4,0.9024965316,0.907287389,0.893928647,0.8964651078,False
1838.61281,1795.162694,43.45011542,basic,4,2,4,4,0.8945442736,0.902667731,0.9039841741,0.9160624444,False
2095.728537,1888.437846,207.2906912,basic,4,2,4,6,0.8963243216,0.9038285911,0.906141445,0.8968292276,False
2249.747185,2102.54702,147.200165,basic,4,2,4,4,0.8868898004,0.90438658,0.8890546262,0.9066304862,False
1850.618159,1697.829123,152.7890355,regrettable,4,2,3,3,0.8932577521,0.8816823065,0.8731336792,0.9068429669,False
2114.387601,2022.522502,91.86509859,basic,4,2,4,4,0.8897522837,0.891805619,0.8978311568,0.9065415263,False
2061.629547,1956.85016,104.779387,invisalign,4,2,4,4,0.8985610157,0.8918054402,0.8946655691,0.9110220969,False
1992.018534,1952.212039,39.8064949,basic,4,2,3,5,0.8985787481,0.8953695297,0.8960238298,0.8998328209,False
2039.327209,1984.861176,54.46603214,invisalign,4,2,4,4,0.8960014284,0.8878771067,0.9005137831,0.9121735245,False
1997.095683,1900.570231,96.52545233,regrettable,4,2,3,4,0.8759979904,0.898376137,0.8549455007,0.8613939136,False
1879.575007,2022.285278,-142.7102705,regrettable,4,2,4,4,0.8854293823,0.8694379926,0.8960696906,0.9096364826,False
1996.036495,1894.614572,101.4219235,basic,4,2,4,4,0.8983643055,0.8869203031,0.9008355141,0.9094225764,False
2045.17136,1925.146959,120.0244008,basic,4,2,3,5,0.898962602,0.90408656,0.8915100694,0.8988624811,False
2167.930196,2104.896646,63.03355056,basic,4,2,4,5,0.887307182,0.8949639201,0.8885138631,0.8948851228,False
1883.672868,1828.468379,55.20448895,basic,4,2,4,4,0.8950005025,0.9023436606,0.9003573805,0.913549155,False
2007.211405,1970.529443,36.6819615,basic,4,2,4,4,0.9012338072,0.896158129,0.898179546,0.903442055,False
2033.972985,1958.06786,75.90512505,invisalign,4,2,4,4,0.8971757889,0.8961494267,0.9068349004,0.9100049436,False
2023.458442,1927.460049,95.9983928,basic,4,2,4,4,0.8927228749,0.8975613415,0.8991049826,0.9156604111,False
2095.209336,1991.892497,103.3168387,invisalign,4,2,4,5,0.8979006261,0.8975455761,0.9075529426,0.9174577236,False
2035.132312,1817.374768,217.757544,invisalign,4,2,4,4,0.8972747177,0.8898746073,0.9008354992,0.9113303274,False
2031.156914,1922.904249,108.252665,invisalign,4,2,4,4,0.8907848895,0.8956291974,0.8942534029,0.9040921181,False
2049.43899,1806.474594,242.9643964,pro,4,2,4,5,0.8856915534,0.8977483809,0.8943120092,0.8825626373,False
2056.758698,1999.210472,57.54822596,invisalign,4,2,4,5,0.8965898007,0.9030393362,0.890142262,0.9037757754,False
1945.388044,1878.795525,66.59251883,basic,4,2,4,4,0.8922887146,0.8986718953,0.8905574232,0.919459492,False
2069.725141,2000.100405,69.6247356,basic,4,2,4,4,0.8876809478,0.891805619,0.8953820169,0.9101837277,False
2216.643193,2071.60849,145.0347032,basic,4,2,2,6,0.8889302462,0.8995382488,0.9012956321,0.9055246512,False
2177.405897,2070.748778,106.6571193,regrettable,4,2,2,6,0.8919425011,0.903652668,0.9017414451,0.8983248969,False
1974.668536,1909.690154,64.97838154,basic,4,2,4,4,0.8955307752,0.8988492787,0.9022625387,0.9060927331,False
2142.051747,2092.645066,49.40668063,basic,4,2,4,6,0.8969588429,0.888058573,0.8931455314,0.9113252958,False
1904.860982,1839.400481,65.46050145,basic,4,2,4,4,0.8950860202,0.9082044661,0.9001566619,0.9104688615,False
1935.920903,1904.548809,31.37209304,regrettable,4,2,4,4,0.8927023411,0.9064494073,0.9056820273,0.909270674,False
1848.077153,1762.763789,85.31336404,invisalign,4,2,4,4,0.8931991607,0.9128882587,0.9049374163,0.9157203287,False
2045.771779,1866.071235,179.7005443,basic,4,2,4,4,0.8927984685,0.8872945309,0.8951308876,0.916651547,False
1705.487088,1666.284117,39.20297102,basic,4,2,2,4,0.8937692046,0.9022072852,0.9064554572,0.9086412936,False
2130.788052,1928.634598,202.1534545,invisalign,4,2,4,4,0.901942566,0.8963520229,0.9067491591,0.9122184366,False
1950.551805,1753.777467,196.7743379,pro,4,2,4,5,0.8897014856,0.8837165236,0.8948960304,0.9099448204,False
2104.427925,1883.620203,220.8077224,regrettable,4,3,4,4,0.8881498575,0.8729792237,0.8998043984,0.9115853012,False
1978.422833,1920.514922,57.90791145,basic,4,2,4,4,0.891487211,0.8906362951,0.9083546549,0.9075208455,False
1817.654957,1786.707257,30.94770026,basic,4,2,4,4,0.8941647261,0.9048671424,0.9012316465,0.9187986404,False
1892.729733,1852.506197,40.22353604,basic,4,2,4,4,0.8951215744,0.8982449174,0.8987984359,0.9190273732,False
1994.46328,1902.164152,92.2991283,pro,4,2,4,4,0.8950355947,0.8985987008,0.8938501626,0.9142148942,False
1892.102647,1862.384491,29.71815545,basic,4,2,4,4,0.8906257898,0.9000678658,0.8930290043,0.91178298,False
2050.827193,1893.065305,157.7618877,basic,4,2,4,4,0.8959205151,0.893868655,0.8993098438,0.9071195871,False
2181.517179,2051.770636,129.7465422,invisalign,4,2,4,4,0.8936391324,0.8967278302,0.8935850263,0.9085515589,False
2027.369783,1817.088708,210.2810751,invisalign,4,2,4,4,0.8876395822,0.8819461167,0.8935006857,0.9007443935,False
2005.715219,1948.544686,57.17053313,basic,4,2,4,4,0.8895163536,0.8974847198,0.9079964459,0.9153230637,False
1948.848408,1905.794355,43.05405258,basic,4,2,4,4,0.8881731182,0.8964987397,0.8997467011,0.911766246,False
1983.955369,1915.627996,68.32737325,basic,4,2,4,4,0.8850057721,0.8941702843,0.9030359089,0.9073753506,False
1730.089301,1628.307237,101.7820641,basic,4,2,4,4,0.8545227647,0.901876837,0.876811102,0.8375753611,False
2035.900859,1936.715453,99.18540591,basic,4,2,4,6,0.8875004798,0.8879036903,0.7968525887,0.8478093545,False
2026.863748,1938.212589,88.65115959,basic,4,2,4,4,0.8948083371,0.9036064744,0.8938866258,0.9045998305,False
1972.84557,1768.548019,204.2975512,invisalign,4,2,4,4,0.8934234381,0.8994625509,0.892039597,0.9079968482,False
2036.272219,1983.1773,53.09491981,basic,4,2,4,5,0.8965842724,0.8947812021,0.8903495967,0.9019041419,False
1922.87911,1861.390326,61.48878418,basic,4,2,4,4,0.9014100581,0.8972457647,0.8932085484,0.9105466008,False
2131.699362,2036.965314,94.73404812,basic,4,2,3,5,0.8940060139,0.9053787589,0.8723349174,0.893512094,False
2052.761803,1956.496602,96.26520111,regrettable,4,2,4,4,0.8832886964,0.8993668258,0.8961906433,0.891861096,False
2048.313567,1960.637402,87.67616571,basic,4,2,4,4,0.884937346,0.8965819478,0.8886697888,0.905754894,False
2170.16294,2051.888755,118.2741848,invisalign,4,2,4,5,0.8852530569,0.8884598613,0.8927614391,0.8598476171,False
1918.433236,1853.914412,64.51882382,basic,4,2,4,4,0.8947346807,0.9029664695,0.897743091,0.897806704,False
2058.306891,1908.842712,149.4641791,invisalign,4,2,4,4,0.8897796273,0.8894162476,0.8996095806,0.9018653333,False
1994.938552,1925.697159,69.2413936,pro,4,2,4,4,0.8919162899,0.8945264816,0.8971716911,0.9094349593,False
1931.362226,1826.523805,104.8384212,regrettable,4,2,4,4,0.8924206048,0.8794865012,0.8837160021,0.9057123363,False
2272.14067,1967.214129,304.9265409,regrettable,4,2,4,4,0.8891912252,0.8798903227,0.8923346102,0.907859385,False
2217.213597,2098.703446,118.5101505,regrettable,4,2,4,6,0.8912501484,0.8865841329,0.9061450958,0.8570795457,False
1944.326877,1933.426167,10.90070991,pro,4,2,4,5,0.8911434412,0.8986791968,0.8925792575,0.906761229,False
1951.193994,1903.380166,47.81382848,basic,4,2,4,5,0.8870294243,0.8944111168,0.8958146125,0.9094020963,False
2039.692075,1972.547336,67.14473976,pro,4,2,4,4,0.8888242841,0.9044013917,0.8929564059,0.9150720686,False
1810.981911,1717.005254,93.9766565,basic,4,2,4,4,0.8862276524,0.895626992,0.890850082,0.909275502,False
2025.420329,1925.853176,99.56715336,basic,4,2,4,4,0.8909543753,0.8957420588,0.897868827,0.8950313926,False
1939.965962,1842.387229,97.57873243,pro,4,2,4,4,0.8916980177,0.8843158484,0.8180899918,0.8929540515,False
2069.409952,2083.849731,-14.43977827,pro,4,2,4,5,0.8947397619,0.896412164,0.8954742104,0.9092021108,False
1969.994261,1657.345509,312.6487526,regrettable,4,2,4,5,0.8945609927,0.8920297325,0.9081573635,0.9104008555,False
1806.731633,1761.453712,45.27792022,basic,4,2,4,4,0.8864751011,0.9154649973,0.9020770043,0.9155475795,False
1998.009768,1920.447184,77.5625836,basic,4,2,4,4,0.8889661729,0.8970019519,0.9070123136,0.9099643081,False
1999.955954,1944.678296,55.27765874,pro,4,2,4,4,0.8897846639,0.8890817463,0.8990965486,0.8970420659,False
2095.431687,1833.54617,261.8855164,regrettable,4,2,4,4,0.8824834973,0.8658460975,0.8937843442,0.8867800385,False
2133.563603,1892.318408,241.2451956,invisalign,4,2,4,6,0.8928375393,0.8986693323,0.8961401582,0.9109472036,False
2051.274997,1790.562946,260.7120512,basic,4,2,4,5,0.8931348473,0.8917632103,0.8993197829,0.9093761206,False
1991.03253,1700.056983,290.9755476,regrettable,4,2,4,4,0.8972426951,0.8973876536,0.8860740811,0.9062969983,False
2196.085846,1977.72089,218.3649563,basic,4,2,4,6,0.8974464536,0.894185394,0.8992026597,0.9105846286,False
2061.779138,2059.406339,2.372799092,pro,4,2,4,5,0.8956913501,0.8953438103,0.898377046,0.8799943686,False
1967.159044,1878.066014,89.09302915,basic,4,2,4,4,0.8874195367,0.8954394162,0.8951418847,0.9183549881,False
1858.728253,1811.41874,47.30951264,basic,4,2,3,4,0.9003583789,0.903835237,0.8108395338,0.875550732,False
1915.125358,1840.750132,74.37522591,basic,4,2,4,4,0.9013246894,0.8905394375,0.901903227,0.9061609209,False
2154.026984,1967.864966,186.1620181,regrettable,4,2,3,5,0.8935913593,0.8434369564,0.8986737331,0.9101498723,False
1994.769175,1953.178853,41.59032154,basic,4,2,4,4,0.8959237933,0.8918690383,0.8939841092,0.9138162583,False
1947.187184,1817.505553,129.6816309,invisalign,4,2,4,4,0.8912798315,0.9019362926,0.8994979411,0.9002941102,False
1959.628705,1917.226158,42.40254647,basic,4,2,4,4,0.8973923624,0.890627116,0.9006699175,0.9082810879,False
1770.374594,1753.155405,17.21918984,basic,4,2,3,4,0.8811664581,0.8847024441,0.9041284919,0.912470594,False
1974.418382,1847.491243,126.9271397,regrettable,4,2,4,5,0.8835719228,0.8947629035,0.897204116,0.9025362372,False
2109.802861,2007.623132,102.1797282,regrettable,3,2,4,5,0.8885515134,0.9076175094,0.8942510337,0.9023622513,False
1970.473751,1883.597216,86.87653472,basic,4,2,4,4,0.8903851956,0.8929713368,0.9002720714,0.9061738551,False
2235.364707,2126.224977,109.1397302,basic,4,2,4,6,0.8871695548,0.8977126181,0.9028265774,0.9121105671,False
2178.225501,2137.471599,40.75390213,basic,4,2,4,6,0.8911466449,0.9067924619,0.9081909806,0.8217718601,False
1838.578079,1797.122942,41.45513679,basic,4,2,4,4,0.8936725855,0.8950909078,0.9063065946,0.9100288451,False
2145.491027,1953.164133,192.3268946,basic,5,2,4,4,0.76779598,0.8930559158,0.8952738792,0.8932201862,False
1723.169212,1695.22867,27.94054265,basic,4,2,4,4,0.8941884339,0.9048490226,0.8931956142,0.9178043157,False
1996.33096,1954.198825,42.13213517,basic,4,2,4,4,0.8910883218,0.8981780708,0.8996873796,0.9138229191,False
1880.899571,1849.80971,31.08986026,basic,4,2,4,4,0.8945017308,0.8951019049,0.9060321152,0.9123446345,False
2028.826192,1978.012722,50.81346965,invisalign,4,2,4,4,0.8908870071,0.8948786259,0.8927461505,0.9024578333,False
1951.703317,1888.582456,63.12086115,regrettable,4,2,4,4,0.8960365802,0.8945085406,0.8990128636,0.8987591863,False
2081.51236,2059.078458,22.4339014,basic,4,2,4,4,0.8950490803,0.8864848018,0.8971642107,0.9124228209,False
2011.431463,1897.355714,114.0757488,basic,4,2,4,4,0.8964559287,0.8970921934,0.8945577741,0.9124505818,False
1917.727305,1908.254821,9.472484175,regrettable,4,2,4,4,0.8945269883,0.8936672807,0.9108483791,0.9094646871,False
1935.032754,1824.699291,110.3334631,basic,4,2,4,4,0.8961685449,0.9086277187,0.9020206183,0.9117052853,False
1744.588488,1690.326686,54.26180163,basic,4,2,4,3,0.8954454809,0.8927056491,0.8983961344,0.866215984,False
1947.45055,1874.361805,73.08874533,basic,4,2,4,4,0.8939614147,0.90239048,0.9089807868,0.9100487679,False
2126.848681,1916.328869,210.5198125,basic,4,2,4,4,0.8964344561,0.8993988633,0.905095771,0.9035111666,False
1926.232325,1896.892818,29.33950711,basic,4,2,4,4,0.8931369632,0.9006691575,0.9066972136,0.8995734155,False
2094.780812,2020.999716,73.78109563,basic,4,2,4,4,0.8922897428,0.9026106,0.893810004,0.9082640857,False
2115.941974,2043.146278,72.79569648,invisalign,5,2,4,6,0.8449310422,0.9103281498,0.8943698108,0.8882937531,False
1982.82641,1846.421109,136.4053007,invisalign,4,2,4,4,0.8963606507,0.8947870135,0.8953115195,0.9155639112,False
2108.484048,1983.764012,124.7200365,invisalign,4,2,4,4,0.8900485039,0.8912918568,0.8895125389,0.9130617529,False
2022.382233,2052.522872,-30.14063966,basic,4,2,3,4,0.8983305246,0.8993058801,0.8896860878,0.9129447788,False
2018.246413,1854.502887,163.743526,basic,4,2,4,4,0.8922265321,0.8844788373,0.8854514062,0.9032761157,False
2012.90091,1905.082469,107.8184411,pro,4,2,4,4,0.8872931004,0.9047566652,0.8905453384,0.9056600332,False
2204.287208,2133.424332,70.86287593,basic,4,2,4,6,0.8893095404,0.903487891,0.905003652,0.8929157456,False
2097.718419,2004.863653,92.85476608,basic,4,2,4,6,0.879329741,0.8890227973,0.9029910266,0.9110401968,False
2111.083374,2006.203206,104.8801675,invisalign,4,2,4,5,0.8937384486,0.9052487314,0.9039639384,0.9053145409,False
2119.140498,1875.44918,243.691319,basic,4,2,4,5,0.9028498679,0.8942448199,0.9069149494,0.9065028429,False
1977.801307,1753.362475,224.4388321,pro,4,2,4,5,0.8842491508,0.8956544101,0.8963082284,0.9123626232,False
2072.097243,1940.670598,131.4266451,invisalign,4,2,4,4,0.8876752555,0.8754993677,0.8959944248,0.8989082128,False
1898.649951,1828.393499,70.25645179,basic,4,2,4,4,0.8876074851,0.9001514912,0.9010162205,0.8929079175,False
1926.342536,1827.611331,98.7312049,basic,4,2,4,4,0.8880039603,0.8888534009,0.8902177662,0.9060671628,False
2203.044307,2137.41947,65.62483729,basic,4,2,4,6,0.8943243623,0.8871352375,0.897722736,0.8975569208,False
1951.536925,1918.42607,33.11085538,basic,4,2,4,4,0.8964542598,0.8973804414,0.9078594148,0.9168317616,False
2514.535396,1809.365887,705.1695092,regrettable,4,2,4,4,0.8813048899,0.8989377916,0.8925817609,0.9099933654,False
